MAPA,CVE_ENT,NOM_ENT,NOM_ABR,CVE_MUN,NOM_MUN,CVE_CAB,NOM_CAB,POB_TOTAL,POB_MASCULINA,POB_FEMENINA,TOTAL DE VIVIENDAS HABITADAS
16,16,MICHOACAN DE OCAMPO,MICH.,90,TINGAMBATO,1,TINGAMBATO,16325,7936,8389,3858
16,16,MICHOACAN DE OCAMPO,MICH.,91,TINGÜINDIN,1,TINGÜINDIN,14934,7175,7759,4196
16,16,MICHOACAN DE OCAMPO,MICH.,92,TIQUICHEO DE NICOLAS ROMERO,1,TIQUICHEO,12836,6292,6544,3458
16,16,MICHOACAN DE OCAMPO,MICH.,93,TLALPUJAHUA,1,TLALPUJAHUA DE RAYON,28556,13413,15143,7287
16,16,MICHOACAN DE OCAMPO,MICH.,94,TLAZAZALCA,1,TLAZAZALCA,6420,3112,3308,2052
16,16,MICHOACAN DE OCAMPO,MICH.,95,TOCUMBO,1,TOCUMBO,12325,6075,6250,3636
16,16,MICHOACAN DE OCAMPO,MICH.,96,TUMBISCATIO,1,TUMBISCATIO DE RUIZ,5971,3013,2958,1685
16,16,MICHOACAN DE OCAMPO,MICH.,97,TURICATO,1,TURICATO,29056,14143,14913,7728
16,16,MICHOACAN DE OCAMPO,MICH.,98,TUXPAN,1,TUXPAN,25757,12493,13264,6982
16,16,MICHOACAN DE OCAMPO,MICH.,99,TUZANTLA,1,TUZANTLA,14329,7044,7285,3952
16,16,MICHOACAN DE OCAMPO,MICH.,100,TZINTZUNTZAN,1,TZINTZUNTZAN,14911,7133,7778,3730
16,16,MICHOACAN DE OCAMPO,MICH.,101,TZITZIO,1,TZITZIO,8855,4427,4428,2210
16,16,MICHOACAN DE OCAMPO,MICH.,102,URUAPAN,1,URUAPAN,356786,172310,184476,94101
16,16,MICHOACAN DE OCAMPO,MICH.,103,VENUSTIANO CARRANZA,1,SAN PEDRO CAHRO,23469,11241,12228,6556
16,16,MICHOACAN DE OCAMPO,MICH.,104,VILLAMAR,1,VILLAMAR,15864,7631,8233,4629
16,16,MICHOACAN DE OCAMPO,MICH.,105,VISTA HERMOSA,1,VISTA HERMOSA DE NEGRETE,20982,10359,10623,5465
16,16,MICHOACAN DE OCAMPO,MICH.,106,YURECUARO,1,YURECUARO,32303,15671,16632,8354
16,16,MICHOACAN DE OCAMPO,MICH.,107,ZACAPU,1,ZACAPU,76829,36886,39943,21125
16,16,MICHOACAN DE OCAMPO,MICH.,108,ZAMORA,1,ZAMORA DE HIDALGO,204860,98819,106041,58299
16,16,MICHOACAN DE OCAMPO,MICH.,109,ZINAPARO,1,ZINAPARO,3232,1553,1679,1016
16,16,MICHOACAN DE OCAMPO,MICH.,110,ZINAPECUARO,1,ZINAPECUARO DE FIGUEROA,49005,23660,25345,13211
16,16,MICHOACAN DE OCAMPO,MICH.,111,ZIRACUARETIRO,1,ZIRACUARETIRO,18402,9061,9341,4320
16,16,MICHOACAN DE OCAMPO,MICH.,112,ZITACUARO,1,HEROICA ZITACUARO,157056,75453,81603,40666
16,16,MICHOACAN DE OCAMPO,MICH.,113,JOSE SIXTO VERDUZCO,1,PASTOR ORTIZ,26213,12584,13629,7146
17,17,MORELOS,MOR.,1,AMACUZAC,1,AMACUZAC,17598,8449,9149,4992
17,17,MORELOS,MOR.,2,ATLATLAHUCAN,1,ATLATLAHUCAN,25232,12266,12966,7060
17,17,MORELOS,MOR.,3,AXOCHIAPAN,1,AXOCHIAPAN,39174,19288,19886,9978
17,17,MORELOS,MOR.,4,AYALA,1,CIUDAD AYALA,89834,43542,46292,25051
17,17,MORELOS,MOR.,5,COATLAN DEL RIO,1,COATLAN DEL RIO,10520,4738,5782,2996
17,17,MORELOS,MOR.,6,CUAUTLA,1,CUAUTLA,187118,89783,97335,52396
17,17,MORELOS,MOR.,7,CUERNAVACA,1,CUERNAVACA,378476,178729,199747,114742
17,17,MORELOS,MOR.,8,EMILIANO ZAPATA,1,EMILIANO ZAPATA,107053,52008,55045,31160
17,17,MORELOS,MOR.,9,HUITZILAC,1,HUITZILAC,24515,11976,12539,6704
17,17,MORELOS,MOR.,10,JANTETELCO,1,JANTETELCO,18402,8998,9404,5135
17,17,MORELOS,MOR.,11,JIUTEPEC,1,JIUTEPEC,215357,103119,112238,61620
17,17,MORELOS,MOR.,12,JOJUTLA,1,JOJUTLA,57682,27820,29862,16963
17,17,MORELOS,MOR.,13,JONACATEPEC DE LEANDRO VALLE,1,JONACATEPEC DE LEANDRO VALLE,16694,8076,8618,4488
17,17,MORELOS,MOR.,14,MAZATEPEC,1,MAZATEPEC,9653,4603,5050,2902
17,17,MORELOS,MOR.,15,MIACATLAN,1,MIACATLAN,15802,7761,8041,4591
17,17,MORELOS,MOR.,16,OCUITUCO,1,OCUITUCO,19219,9425,9794,4991
17,17,MORELOS,MOR.,17,PUENTE DE IXTLA,1,PUENTE DE IXTLA,40018,19070,20948,11307
17,17,MORELOS,MOR.,18,TEMIXCO,1,TEMIXCO,122263,58986,63277,34720
17,17,MORELOS,MOR.,19,TEPALCINGO,1,TEPALCINGO,28122,13841,14281,7788
17,17,MORELOS,MOR.,20,TEPOZTLAN,1,TEPOZTLAN,54987,26842,28145,15585
17,17,MORELOS,MOR.,21,TETECALA,1,TETECALA,7617,3693,3924,2387
17,17,MORELOS,MOR.,22,TETELA DEL VOLCAN,1,TETELA DEL VOLCAN,14853,7304,7549,3802
17,17,MORELOS,MOR.,23,TLALNEPANTLA,1,TLALNEPANTLA,7943,3981,3962,2051
17,17,MORELOS,MOR.,24,TLALTIZAPAN DE ZAPATA,1,TLALTIZAPAN,52399,25525,26874,15162
17,17,MORELOS,MOR.,25,TLAQUILTENANGO,1,TLAQUILTENANGO,33789,16460,17329,10113
17,17,MORELOS,MOR.,26,TLAYACAPAN,1,TLAYACAPAN,19408,9629,9779,5085
17,17,MORELOS,MOR.,27,TOTOLAPAN,1,TOTOLAPAN,12750,6202,6548,3593
17,17,MORELOS,MOR.,28,XOCHITEPEC,1,XOCHITEPEC,73539,36910,36629,19669
17,17,MORELOS,MOR.,29,YAUTEPEC,1,YAUTEPEC DE ZARAGOZA,105780,51099,54681,30552
17,17,MORELOS,MOR.,30,YECAPIXTLA,1,YECAPIXTLA,56083,27650,28433,14652
17,17,MORELOS,MOR.,31,ZACATEPEC,1,ZACATEPEC DE HIDALGO,36094,17232,18862,10566
17,17,MORELOS,MOR.,32,ZACUALPAN DE AMILPAS,1,ZACUALPAN DE AMILPAS,9965,4857,5108,2832
17,17,MORELOS,MOR.,33,TEMOAC,1,TEMOAC,16574,7910,8664,4187
17,17,MORELOS,MOR.,34,COATETELCO,1,COATETELCO CENTRO,11347,5470,5877,2814
17,17,MORELOS,MOR.,35,XOXOCOTLA,1,XOXOCOTLA CENTRO,27805,13881,13924,6342
17,17,MORELOS,MOR.,36,HUEYAPAN,1,BARRIO DE SAN MIGUEL,7855,3724,4131,1965
18,18,NAYARIT,NAY.,1,ACAPONETA,1,ACAPONETA,37232,18615,18617,10864
18,18,NAYARIT,NAY.,2,AHUACATLAN,1,AHUACATLAN,15393,7639,7754,4824
18,18,NAYARIT,NAY.,3,AMATLAN DE CAÑAS,1,AMATLAN DE CAÑAS,11536,5868,5668,3666
18,18,NAYARIT,NAY.,4,COMPOSTELA,1,COMPOSTELA,77436,38570,38866,23416
18,18,NAYARIT,NAY.,5,HUAJICORI,1,HUAJICORI,12230,6232,5998,2801
18,18,NAYARIT,NAY.,6,IXTLAN DEL RIO,1,IXTLAN DEL RIO,29299,14144,15155,8542
18,18,NAYARIT,NAY.,7,JALA,1,JALA,19321,9553,9768,5021
18,18,NAYARIT,NAY.,8,XALISCO,1,XALISCO,65229,31722,33507,18689
18,18,NAYARIT,NAY.,9,DEL NAYAR,1,JESUS MARIA,47550,23461,24089,8952
18,18,NAYARIT,NAY.,10,ROSAMORADA,1,ROSAMORADA,33567,17083,16484,10219
18,18,NAYARIT,NAY.,11,RUIZ,1,RUIZ,24096,12119,11977,6930
18,18,NAYARIT,NAY.,12,SAN BLAS,1,SAN BLAS,41518,21277,20241,13009
18,18,NAYARIT,NAY.,13,SAN PEDRO LAGUNILLAS,1,SAN PEDRO LAGUNILLAS,7683,3922,3761,2470
18,18,NAYARIT,NAY.,14,SANTA MARIA DEL ORO,1,SANTA MARIA DEL ORO,24911,12549,12362,7149
18,18,NAYARIT,NAY.,15,SANTIAGO IXCUINTLA,1,SANTIAGO IXCUINTLA,93981,47466,46515,28958
18,18,NAYARIT,NAY.,16,TECUALA,1,TECUALA,37135,18842,18293,11687
18,18,NAYARIT,NAY.,17,TEPIC,1,TEPIC,425924,207092,218832,126275
18,18,NAYARIT,NAY.,18,TUXPAN,1,TUXPAN,30064,14972,15092,9494
18,18,NAYARIT,NAY.,19,LA YESCA,1,LA YESCA,13719,6858,6861,3342
18,18,NAYARIT,NAY.,20,BAHIA DE BANDERAS,1,VALLE DE BANDERAS,187632,94294,93338,55288
19,19,NUEVO LEON,NL,1,ABASOLO,1,ABASOLO,2974,1442,1532,802
19,19,NUEVO LEON,NL,2,AGUALEGUAS,1,AGUALEGUAS,3382,1690,1692,1275
19,19,NUEVO LEON,NL,3,LOS ALDAMAS,1,LOS ALDAMAS,1407,699,708,541
19,19,NUEVO LEON,NL,4,ALLENDE,1,CIUDAD DE ALLENDE,35289,17829,17460,10708
19,19,NUEVO LEON,NL,5,ANAHUAC,1,ANAHUAC,18030,8852,9178,5468
19,19,NUEVO LEON,NL,6,APODACA,1,CIUDAD APODACA,656464,331513,324951,181728
19,19,NUEVO LEON,NL,7,ARAMBERRI,1,ARAMBERRI,14992,7667,7325,4276
19,19,NUEVO LEON,NL,8,BUSTAMANTE,1,BUSTAMANTE,3661,1824,1837,1182
19,19,NUEVO LEON,NL,9,CADEREYTA JIMENEZ,1,CADEREYTA JIMENEZ,122337,62377,59960,37366
19,19,NUEVO LEON,NL,10,EL CARMEN,1,CARMEN,104478,52883,51595,30044
19,19,NUEVO LEON,NL,11,CERRALVO,1,CIUDAD CERRALVO,7340,3707,3633,2456
19,19,NUEVO LEON,NL,12,CIENEGA DE FLORES,1,CIENEGA DE FLORES,68747,35206,33541,20455
19,19,NUEVO LEON,NL,13,CHINA,1,CHINA,9930,4961,4969,3268
19,19,NUEVO LEON,NL,14,DOCTOR ARROYO,1,DOCTOR ARROYO,36088,18060,18028,9229
19,19,NUEVO LEON,NL,15,DOCTOR COSS,1,DOCTOR COSS,1360,657,703,494
19,19,NUEVO LEON,NL,16,DOCTOR GONZALEZ,1,DOCTOR GONZALEZ,3256,1672,1584,1029
19,19,NUEVO LEON,NL,17,GALEANA,1,GALEANA,40903,20444,20459,11185
19,19,NUEVO LEON,NL,18,GARCIA,1,GARCIA,397205,200708,196497,114900
19,19,NUEVO LEON,NL,19,SAN PEDRO GARZA GARCIA,1,SAN PEDRO GARZA GARCIA,132169,62586,69583,37754
19,19,NUEVO LEON,NL,20,GENERAL BRAVO,1,GENERAL BRAVO,5506,2796,2710,1759
19,19,NUEVO LEON,NL,21,GENERAL ESCOBEDO,1,CIUDAD GENERAL ESCOBEDO,481213,242161,239052,131741
19,19,NUEVO LEON,NL,22,GENERAL TERAN,1,CIUDAD GENERAL TERAN,14109,7115,6994,4638
19,19,NUEVO LEON,NL,23,GENERAL TREVIÑO,1,GENERAL TREVIÑO,1808,890,918,660
19,19,NUEVO LEON,NL,24,GENERAL ZARAGOZA,1,GENERAL ZARAGOZA,6282,3224,3058,1657
19,19,NUEVO LEON,NL,25,GENERAL ZUAZUA,1,GENERAL ZUAZUA,102149,51844,50305,29632
19,19,NUEVO LEON,NL,26,GUADALUPE,1,GUADALUPE,643143,318993,324150,182548
19,19,NUEVO LEON,NL,27,LOS HERRERAS,1,LOS HERRERAS,1959,989,970,731
19,19,NUEVO LEON,NL,28,HIGUERAS,1,HIGUERAS,1386,724,662,422
19,19,NUEVO LEON,NL,29,HUALAHUISES,1,HUALAHUISES,7026,3480,3546,2164
19,19,NUEVO LEON,NL,30,ITURBIDE,1,ITURBIDE,3298,1716,1582,998
19,19,NUEVO LEON,NL,31,JUAREZ,1,CIUDAD BENITO JUAREZ,471523,237717,233806,134444
19,19,NUEVO LEON,NL,32,LAMPAZOS DE NARANJO,1,LAMPAZOS DE NARANJO,5351,2657,2694,1663
19,19,NUEVO LEON,NL,33,LINARES,1,LINARES,84666,41878,42788,24528
19,19,NUEVO LEON,NL,34,MARIN,1,MARIN,5119,2639,2480,1441
19,19,NUEVO LEON,NL,35,MELCHOR OCAMPO,1,MELCHOR OCAMPO,1483,764,719,462
19,19,NUEVO LEON,NL,36,MIER Y NORIEGA,1,MIER Y NORIEGA,7652,3795,3857,1881
19,19,NUEVO LEON,NL,37,MINA,1,MINA,6048,3056,2992,1707
19,19,NUEVO LEON,NL,38,MONTEMORELOS,1,MONTEMORELOS,67428,33569,33859,20912
19,19,NUEVO LEON,NL,39,MONTERREY,1,MONTERREY,1142994,564805,578189,329095
19,19,NUEVO LEON,NL,40,PARAS,1,PARAS,906,457,449,334
19,19,NUEVO LEON,NL,41,PESQUERIA,1,PESQUERIA,147624,76004,71620,43681
19,19,NUEVO LEON,NL,42,LOS RAMONES,1,LOS RAMONES,5389,2776,2613,1861
19,19,NUEVO LEON,NL,43,RAYONES,1,RAYONES,2377,1230,1147,772
19,19,NUEVO LEON,NL,44,SABINAS HIDALGO,1,CIUDAD SABINAS HIDALGO,34709,17035,17674,10799
19,19,NUEVO LEON,NL,45,SALINAS VICTORIA,1,SALINAS VICTORIA,86766,44135,42631,25430
19,19,NUEVO LEON,NL,46,SAN NICOLAS DE LOS GARZA,1,SAN NICOLAS DE LOS GARZA,412199,202958,209241,121798
19,19,NUEVO LEON,NL,47,HIDALGO,1,HIDALGO,16086,8082,8004,4581
19,19,NUEVO LEON,NL,48,SANTA CATARINA,1,CIUDAD SANTA CATARINA,306322,152617,153705,82925
19,19,NUEVO LEON,NL,49,SANTIAGO,1,SANTIAGO,46784,23460,23324,14435
19,19,NUEVO LEON,NL,50,VALLECILLO,1,VALLECILLO,1552,820,732,564
19,19,NUEVO LEON,NL,51,VILLALDAMA,1,CIUDAD DE VILLALDAMA,3573,1787,1786,1267
20,20,OAXACA,OAX.,1,ABEJONES,1,ABEJONES,841,360,481,217
20,20,OAXACA,OAX.,2,ACATLAN DE PEREZ FIGUEROA,1,ACATLAN DE PEREZ FIGUEROA,45167,21980,23187,13012
20,20,OAXACA,OAX.,3,ASUNCION CACALOTEPEC,1,ASUNCION CACALOTEPEC,2547,1229,1318,795
20,20,OAXACA,OAX.,4,ASUNCION CUYOTEPEJI,1,ASUNCION CUYOTEPEJI,1107,523,584,341
20,20,OAXACA,OAX.,5,ASUNCION IXTALTEPEC,1,ASUNCION IXTALTEPEC,15261,7550,7711,4955
20,20,OAXACA,OAX.,6,ASUNCION NOCHIXTLAN,1,ASUNCION NOCHIXTLAN,20464,9577,10887,5344
20,20,OAXACA,OAX.,7,ASUNCION OCOTLAN,1,ASUNCION OCOTLAN,2395,1091,1304,769
20,20,OAXACA,OAX.,8,ASUNCION TLACOLULITA,1,ASUNCION TLACOLULITA,734,355,379,268
20,20,OAXACA,OAX.,9,AYOTZINTEPEC,1,AYOTZINTEPEC,6857,3283,3574,1948
20,20,OAXACA,OAX.,10,EL BARRIO DE LA SOLEDAD,1,EL BARRIO DE LA SOLEDAD,13474,6502,6972,4336
20,20,OAXACA,OAX.,11,CALIHUALA,1,CALIHUALA,1402,690,712,340
20,20,OAXACA,OAX.,12,CANDELARIA LOXICHA,1,CANDELARIA LOXICHA,11166,5450,5716,2465
20,20,OAXACA,OAX.,13,CIENEGA DE ZIMATLAN,1,CIENEGA DE ZIMATLAN,3043,1464,1579,896
20,20,OAXACA,OAX.,14,CIUDAD IXTEPEC,1,CIUDAD IXTEPEC,28082,13299,14783,8608
20,20,OAXACA,OAX.,15,COATECAS ALTAS,1,COATECAS ALTAS,5356,2527,2829,1212
20,20,OAXACA,OAX.,16,COICOYAN DE LAS FLORES,1,COICOYAN DE LAS FLORES,9563,4460,5103,1677
20,20,OAXACA,OAX.,17,LA COMPAÑIA,1,LA COMPAÑIA,3607,1701,1906,1061
20,20,OAXACA,OAX.,18,CONCEPCION BUENAVISTA,1,CONCEPCION BUENAVISTA,752,375,377,237
20,20,OAXACA,OAX.,19,CONCEPCION PAPALO,1,CONCEPCION PAPALO,2754,1376,1378,855
20,20,OAXACA,OAX.,20,CONSTANCIA DEL ROSARIO,1,CONSTANCIA DEL ROSARIO,4847,2175,2672,1057
20,20,OAXACA,OAX.,21,COSOLAPA,1,COSOLAPA,14488,6846,7642,4128
20,20,OAXACA,OAX.,22,COSOLTEPEC,1,COSOLTEPEC,803,385,418,297
20,20,OAXACA,OAX.,23,CUILAPAM DE GUERRERO,1,CUILAPAM DE GUERRERO,26882,12863,14019,6984
20,20,OAXACA,OAX.,24,CUYAMECALCO VILLA DE ZARAGOZA,1,CUYAMECALCO VILLA DE ZARAGOZA,3644,1847,1797,1024
20,20,OAXACA,OAX.,25,CHAHUITES,1,CHAHUITES,11356,5569,5787,3278
20,20,OAXACA,OAX.,26,CHALCATONGO DE HIDALGO,1,CHALCATONGO DE HIDALGO,9035,4237,4798,2570
20,20,OAXACA,OAX.,27,CHIQUIHUITLAN DE BENITO JUAREZ,1,CHIQUIHUITLAN DE BENITO JUAREZ,2179,994,1185,744
20,20,OAXACA,OAX.,28,HEROICA CIUDAD DE EJUTLA DE CRESPO,1,HEROICA CIUDAD DE EJUTLA DE CRESPO,23148,11079,12069,6077
20,20,OAXACA,OAX.,29,ELOXOCHITLAN DE FLORES MAGON,1,ELOXOCHITLAN DE FLORES MAGON,4215,1995,2220,1166
20,20,OAXACA,OAX.,30,EL ESPINAL,1,EL ESPINAL,8730,4239,4491,2584
20,20,OAXACA,OAX.,31,TAMAZULAPAM DEL ESPIRITU SANTO,1,TAMAZULAPAM DEL ESPIRITU SANTO,7185,3204,3981,2038
20,20,OAXACA,OAX.,32,FRESNILLO DE TRUJANO,1,FRESNILLO DE TRUJANO,1077,538,539,319
20,20,OAXACA,OAX.,33,GUADALUPE ETLA,1,GUADALUPE ETLA,2929,1397,1532,772
20,20,OAXACA,OAX.,34,GUADALUPE DE RAMIREZ,1,GUADALUPE DE RAMIREZ,1288,614,674,387
20,20,OAXACA,OAX.,35,GUELATAO DE JUAREZ,1,GUELATAO DE JUAREZ,657,325,332,166
20,20,OAXACA,OAX.,36,GUEVEA DE HUMBOLDT,1,GUEVEA DE HUMBOLDT,5256,2485,2771,1522
20,20,OAXACA,OAX.,37,MESONES HIDALGO,1,MESONES HIDALGO,4424,2051,2373,1133
20,20,OAXACA,OAX.,38,VILLA HIDALGO YALALAG,1,VILLA HIDALGO,1885,900,985,529
20,20,OAXACA,OAX.,39,HEROICA CIUDAD DE HUAJUAPAN DE LEON,1,HEROICA CIUDAD DE HUAJUAPAN DE LEON,78313,37162,41151,20369
20,20,OAXACA,OAX.,40,HUAUTEPEC,1,HUAUTEPEC,6385,2977,3408,1650
20,20,OAXACA,OAX.,41,HUAUTLA DE JIMENEZ,1,HUAUTLA DE JIMENEZ,31710,14628,17082,8799
20,20,OAXACA,OAX.,42,IXTLAN DE JUAREZ,1,IXTLAN DE JUAREZ,8385,4036,4349,2318
20,20,OAXACA,OAX.,43,JUCHITAN DE ZARAGOZA,1,JUCHITAN DE ZARAGOZA,113570,54616,58954,28774
20,20,OAXACA,OAX.,44,LOMA BONITA,1,LOMA BONITA,40934,19493,21441,12804
20,20,OAXACA,OAX.,45,MAGDALENA APASCO,1,MAGDALENA APASCO,7888,3740,4148,2185
20,20,OAXACA,OAX.,46,MAGDALENA JALTEPEC,1,MAGDALENA JALTEPEC,2943,1339,1604,934
20,20,OAXACA,OAX.,47,SANTA MAGDALENA JICOTLAN,1,SANTA MAGDALENA JICOTLAN,81,41,40,30
20,20,OAXACA,OAX.,48,MAGDALENA MIXTEPEC,1,MAGDALENA MIXTEPEC,1433,692,741,283
20,20,OAXACA,OAX.,49,MAGDALENA OCOTLAN,1,MAGDALENA OCOTLAN,1184,585,599,315
20,20,OAXACA,OAX.,50,MAGDALENA PEÑASCO,1,MAGDALENA PEÑASCO,3750,1770,1980,983
20,20,OAXACA,OAX.,51,MAGDALENA TEITIPAC,1,MAGDALENA TEITIPAC,4764,2221,2543,1012
20,20,OAXACA,OAX.,52,MAGDALENA TEQUISISTLAN,1,MAGDALENA TEQUISISTLAN,5996,2939,3057,1888
20,20,OAXACA,OAX.,53,MAGDALENA TLACOTEPEC,1,MAGDALENA TLACOTEPEC,1297,622,675,421
20,20,OAXACA,OAX.,54,MAGDALENA ZAHUATLAN,1,MAGDALENA ZAHUATLAN,404,189,215,130
20,20,OAXACA,OAX.,55,MARISCALA DE JUAREZ,1,MARISCALA DE JUAREZ,3739,1787,1952,1076
20,20,OAXACA,OAX.,56,MARTIRES DE TACUBAYA,1,MARTIRES DE TACUBAYA,1446,710,736,411
20,20,OAXACA,OAX.,57,MATIAS ROMERO AVENDAÑO,1,MATIAS ROMERO AVENDAÑO,38183,18176,20007,11358
20,20,OAXACA,OAX.,58,MAZATLAN VILLA DE FLORES,1,MAZATLAN VILLA DE FLORES,12722,6233,6489,3591
20,20,OAXACA,OAX.,59,MIAHUATLAN DE PORFIRIO DIAZ,1,MIAHUATLAN DE PORFIRIO DIAZ,50375,24603,25772,13064
20,20,OAXACA,OAX.,60,MIXISTLAN DE LA REFORMA,1,MIXISTLAN DE LA REFORMA,2487,1142,1345,647
20,20,OAXACA,OAX.,61,MONJAS,1,MONJAS,2893,1331,1562,801
20,20,OAXACA,OAX.,62,NATIVIDAD,1,NATIVIDAD,498,222,276,155
20,20,OAXACA,OAX.,63,NAZARENO ETLA,1,NAZARENO ETLA,4293,2056,2237,1129
20,20,OAXACA,OAX.,64,NEJAPA DE MADERO,1,NEJAPA DE MADERO,8494,4167,4327,2382
20,20,OAXACA,OAX.,65,IXPANTEPEC NIEVES,1,IXPANTEPEC NIEVES,1079,487,592,350
20,20,OAXACA,OAX.,66,SANTIAGO NILTEPEC,1,SANTIAGO NILTEPEC,5342,2615,2727,1744
20,20,OAXACA,OAX.,67,OAXACA DE JUAREZ,1,OAXACA DE JUAREZ,270955,125852,145103,74590
20,20,OAXACA,OAX.,68,OCOTLAN DE MORELOS,1,OCOTLAN DE MORELOS,23751,11337,12414,6048
20,20,OAXACA,OAX.,69,LA PE,1,LA PE,3052,1515,1537,780
20,20,OAXACA,OAX.,70,PINOTEPA DE DON LUIS,1,PINOTEPA DE DON LUIS,6416,3162,3254,1666
20,20,OAXACA,OAX.,71,PLUMA HIDALGO,1,PLUMA HIDALGO,3255,1580,1675,861
20,20,OAXACA,OAX.,72,SAN JOSE DEL PROGRESO,1,SAN JOSE DEL PROGRESO,8059,3853,4206,2099
20,20,OAXACA,OAX.,73,PUTLA VILLA DE GUERRERO,1,PUTLA VILLA DE GUERRERO,34652,16189,18463,9376
20,20,OAXACA,OAX.,74,SANTA CATARINA QUIOQUITANI,1,SANTA CATARINA QUIOQUITANI,456,231,225,128
20,20,OAXACA,OAX.,75,REFORMA DE PINEDA,1,REFORMA DE PINEDA,2660,1282,1378,977
20,20,OAXACA,OAX.,76,LA REFORMA,1,LA REFORMA,3411,1675,1736,902
20,20,OAXACA,OAX.,77,REYES ETLA,1,REYES ETLA,4370,2105,2265,1085
20,20,OAXACA,OAX.,78,ROJAS DE CUAUHTEMOC,1,ROJAS DE CUAUHTEMOC,1301,633,668,378
20,20,OAXACA,OAX.,79,SALINA CRUZ,1,SALINA CRUZ,84438,40443,43995,25593
20,20,OAXACA,OAX.,80,SAN AGUSTIN AMATENGO,1,SAN AGUSTIN AMATENGO,1593,783,810,533
20,20,OAXACA,OAX.,81,SAN AGUSTIN ATENANGO,1,SAN AGUSTIN ATENANGO,1871,908,963,590
20,20,OAXACA,OAX.,82,SAN AGUSTIN CHAYUCO,1,SAN AGUSTIN CHAYUCO,4163,2023,2140,1175
20,20,OAXACA,OAX.,83,SAN AGUSTIN DE LAS JUNTAS,1,SAN AGUSTIN DE LAS JUNTAS,11391,5507,5884,2991
20,20,OAXACA,OAX.,84,SAN AGUSTIN ETLA,1,SAN AGUSTIN ETLA,4168,1984,2184,1201
20,20,OAXACA,OAX.,85,SAN AGUSTIN LOXICHA,1,SAN AGUSTIN LOXICHA,26194,12778,13416,5465
20,20,OAXACA,OAX.,86,SAN AGUSTIN TLACOTEPEC,1,SAN AGUSTIN TLACOTEPEC,1032,456,576,331
20,20,OAXACA,OAX.,87,SAN AGUSTIN YATARENI,1,SAN AGUSTIN YATARENI,5521,2590,2931,1428
20,20,OAXACA,OAX.,88,SAN ANDRES CABECERA NUEVA,1,SAN ANDRES CABECERA NUEVA,2881,1395,1486,807
20,20,OAXACA,OAX.,89,SAN ANDRES DINICUITI,1,SAN ANDRES DINICUITI,2308,1123,1185,616
20,20,OAXACA,OAX.,90,SAN ANDRES HUAXPALTEPEC,1,SAN ANDRES HUAXPALTEPEC,6234,2994,3240,1793
20,20,OAXACA,OAX.,91,SAN ANDRES HUAYAPAM,1,SAN ANDRES HUAYAPAM,6279,3000,3279,1850
20,20,OAXACA,OAX.,92,SAN ANDRES IXTLAHUACA,1,SAN ANDRES IXTLAHUACA,1776,845,931,494
20,20,OAXACA,OAX.,93,SAN ANDRES LAGUNAS,1,SAN ANDRES LAGUNAS,518,247,271,181
20,20,OAXACA,OAX.,94,SAN ANDRES NUXIÑO,1,SAN ANDRES NUXIÑO,1850,882,968,588
20,20,OAXACA,OAX.,95,SAN ANDRES PAXTLAN,1,SAN ANDRES PAXTLAN,4562,2295,2267,1030
20,20,OAXACA,OAX.,96,SAN ANDRES SINAXTLA,1,SAN ANDRES SINAXTLA,756,354,402,227
20,20,OAXACA,OAX.,97,SAN ANDRES SOLAGA,1,SAN ANDRES SOLAGA,1771,857,914,527
20,20,OAXACA,OAX.,98,SAN ANDRES TEOTILALPAM,1,SAN ANDRES TEOTILALPAM,4233,1994,2239,1121
20,20,OAXACA,OAX.,99,SAN ANDRES TEPETLAPA,1,SAN ANDRES TEPETLAPA,381,183,198,114
20,20,OAXACA,OAX.,100,SAN ANDRES YAA,1,SAN ANDRES YAA,393,184,209,154
20,20,OAXACA,OAX.,101,SAN ANDRES ZABACHE,1,SAN ANDRES ZABACHE,748,337,411,208
20,20,OAXACA,OAX.,102,SAN ANDRES ZAUTLA,1,SAN ANDRES ZAUTLA,5326,2555,2771,1424
20,20,OAXACA,OAX.,103,SAN ANTONINO CASTILLO VELASCO,1,SAN ANTONINO CASTILLO VELASCO,6064,2882,3182,1571
20,20,OAXACA,OAX.,104,SAN ANTONINO EL ALTO,1,SAN ANTONINO EL ALTO,2705,1346,1359,708
20,20,OAXACA,OAX.,105,SAN ANTONINO MONTE VERDE,1,SAN ANTONINO MONTE VERDE,7678,3532,4146,1916
20,20,OAXACA,OAX.,106,SAN ANTONIO ACUTLA,1,SAN ANTONIO ACUTLA,249,126,123,83
20,20,OAXACA,OAX.,107,SAN ANTONIO DE LA CAL,1,SAN ANTONIO DE LA CAL,26282,12392,13890,6218
20,20,OAXACA,OAX.,108,SAN ANTONIO HUITEPEC,1,SAN ANTONIO HUITEPEC,2936,1354,1582,808
20,20,OAXACA,OAX.,109,SAN ANTONIO NANAHUATIPAM,1,SAN ANTONIO NANAHUATIPAM,1232,605,627,339
20,20,OAXACA,OAX.,110,SAN ANTONIO SINICAHUA,1,SAN ANTONIO SINICAHUA,1668,740,928,439
20,20,OAXACA,OAX.,111,SAN ANTONIO TEPETLAPA,1,SAN ANTONIO TEPETLAPA,4873,2316,2557,1125
